Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [135] global constructors keyed to dist(cv::Point_<int>, cv::Point_<int>) (random_order.cpp) [93] __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::difference_type __gnu_cxx::operator-<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > const&, __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > const&) [109] std::_Vector_base<float, std::allocator<float> >::_Vector_base()
   [7] boundarypt(cv::Point_<int>, int, int) [85] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [110] std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
  [47] approx_cost(cv::Mat const&) [43] bool __gnu_cxx::operator!=<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > const&, __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > const&) [26] cv::Point_<int>* std::__uninitialized_copy<false>::uninitialized_copy<cv::Point_<int>*, cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*, cv::Point_<int>*)
   [4] nearestNeighbors(cv::Point_<int>, cv::Mat, cv::Mat_<unsigned char>&, std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >&) [96] float const& cv::Mat::at<float>(int, int) const [14] float* std::__uninitialized_copy<true>::uninitialized_copy<float*, float*>(float*, float*, float*)
   [2] process_randomly(cv::Mat&, float (*)(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char), int) [90] cv::Mat::MStep::operator[](int) const [60] void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::pair<unsigned char, float>*, unsigned long, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, unsigned long, std::pair<unsigned char, float> const&)
   [3] mvl(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, unsigned char) [116] __gnu_cxx::new_allocator<cv::Point_<int> >::max_size() const [162] std::pair<unsigned char, float>::pair()
 [136] __static_initialization_and_destruction_0(int, int) (random_order.cpp) [146] __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::max_size() const [25] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, cv::Point_<int> const&)
  [34] dist(cv::Point_<int>, cv::Point_<int>) [71] __gnu_cxx::new_allocator<float>::max_size() const [121] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::end()
  [31] mean(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&) [74] __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::base() const [122] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::begin()
  [37] variance(std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > > const&, float) [88] __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::operator*() const [20] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::push_back(cv::Point_<int> const&)
  [94] float& cv::Mat::at<float>(cv::Point_<int>) [97] __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::operator+(long const&) const [163] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::vector()
 [114] float& cv::Mat::at<float>(int, int) [69] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [164] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~vector()
 [102] unsigned char& cv::Mat::at<unsigned char>(cv::Point_<int>) [117] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_get_Tp_allocator() const [75] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::operator[](unsigned long)
  [76] unsigned char& cv::Mat::at<unsigned char>(int, int) [52] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [61] std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_fill_initialize(unsigned long, std::pair<unsigned char, float> const&)
 [100] cv::Mat::MSize::MSize(int*) [127] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_check_len(unsigned long, char const*) const [62] std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::vector(unsigned long, std::pair<unsigned char, float> const&, std::allocator<std::pair<unsigned char, float> > const&)
 [101] cv::Mat::MStep::MStep() [91] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::size() const [165] std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~vector()
  [89] cv::Mat::MStep::operator[](int) [118] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::max_size() const [72] std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::operator[](unsigned long)
 [129] cv::Mat::create(int, int, int) [10] std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::size() const [9] std::vector<float, std::allocator<float> >::_M_insert_aux(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
  [98] cv::Mat::release()      [6] std::vector<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::operator[](unsigned long) const [86] std::vector<float, std::allocator<float> >::end()
 [130] cv::Mat::initEmpty()   [33] std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [87] std::vector<float, std::allocator<float> >::begin()
 [131] cv::Mat::Mat(int, int, int) [40] std::vector<float, std::allocator<float> >::size() const [8] std::vector<float, std::allocator<float> >::push_back(float const&)
  [45] cv::Mat::Mat(cv::Mat const&) [53] std::vector<float, std::allocator<float> >::max_size() const [111] std::vector<float, std::allocator<float> >::vector()
  [99] cv::Mat::~Mat()       [147] std::allocator<cv::Point_<int> >::allocator() [112] std::vector<float, std::allocator<float> >::~vector()
 [137] cv::Vec<double, 4>::Vec() [148] std::allocator<cv::Point_<int> >::~allocator() [79] std::vector<float, std::allocator<float> >::operator[](unsigned long)
  [48] cv::Mat_<unsigned char>::Mat_(int, int, unsigned char const&) [149] std::allocator<std::pair<unsigned char, float> >::allocator(std::allocator<std::pair<unsigned char, float> > const&) [32] void std::_Construct<cv::Point_<int>, cv::Point_<int> >(cv::Point_<int>*, cv::Point_<int> const&)
 [138] cv::Mat_<unsigned char>::~Mat_() [150] std::allocator<std::pair<unsigned char, float> >::allocator() [59] void std::_Construct<std::pair<unsigned char, float>, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, std::pair<unsigned char, float> const&)
  [49] cv::Mat_<unsigned char>::operator=(unsigned char const&) [133] std::allocator<std::pair<unsigned char, float> >::~allocator() [55] std::_Miter_base<float*>::iterator_type std::__miter_base<float*>(float*)
  [95] cv::Mat_<unsigned char>::operator()(cv::Point_<int>) [105] std::allocator<float>::allocator() [36] std::_Niter_base<float*>::iterator_type std::__niter_base<float*>(float*)
  [19] cv::Mat_<unsigned char>::operator()(int, int) [106] std::allocator<float>::~allocator() [21] float* std::__copy_move_a<false, float*, float*>(float*, float*, float*)
 [139] cv::Matx<double, 4, 1>::Matx() [39] std::_Iter_base<float*, false>::_S_base(float*) [17] float* std::__copy_move_a2<false, float*, float*>(float*, float*, float*)
  [18] cv::Point_<int>::Point_(cv::Point_<int> const&) [23] float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*) [35] void std::random_shuffle<__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >)
  [24] cv::Point_<int>::Point_(int, int) [56] void std::__iter_swap<true>::iter_swap<__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >) [27] cv::Point_<int>* std::uninitialized_copy<cv::Point_<int>*, cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*, cv::Point_<int>*)
  [46] cv::Point_<int>::Point_() [119] void std::_Destroy_aux<true>::__destroy<cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*) [13] float* std::uninitialized_copy<float*, float*>(float*, float*, float*)
  [30] cv::Point_<int>::operator=(cv::Point_<int> const&) [151] void std::_Destroy_aux<true>::__destroy<std::pair<unsigned char, float>*>(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*) [63] void std::uninitialized_fill_n<std::pair<unsigned char, float>*, unsigned long, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, unsigned long, std::pair<unsigned char, float> const&)
  [50] cv::Scalar_<double>::Scalar_(double) [77] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [54] float* std::__copy_move_backward_a<false, float*, float*>(float*, float*, float*)
 [125] __gnu_cxx::new_allocator<cv::Point_<int> >::deallocate(cv::Point_<int>*, unsigned long) [128] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_allocate(unsigned long) [28] cv::Point_<int>* std::__uninitialized_copy_a<cv::Point_<int>*, cv::Point_<int>*, cv::Point_<int> >(cv::Point_<int>*, cv::Point_<int>*, cv::Point_<int>*, std::allocator<cv::Point_<int> >&)
 [126] __gnu_cxx::new_allocator<cv::Point_<int> >::allocate(unsigned long, void const*) [152] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::_Vector_impl() [12] float* std::__uninitialized_copy_a<float*, float*, float>(float*, float*, float*, std::allocator<float>&)
  [38] __gnu_cxx::new_allocator<cv::Point_<int> >::construct(cv::Point_<int>*, cv::Point_<int> const&) [153] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_impl::~_Vector_impl() [29] cv::Point_<int>* std::__uninitialized_move_a<cv::Point_<int>*, cv::Point_<int>*, std::allocator<cv::Point_<int> > >(cv::Point_<int>*, cv::Point_<int>*, cv::Point_<int>*, std::allocator<cv::Point_<int> >&)
 [140] __gnu_cxx::new_allocator<cv::Point_<int> >::new_allocator() [120] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_deallocate(cv::Point_<int>*, unsigned long) [11] float* std::__uninitialized_move_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
 [141] __gnu_cxx::new_allocator<cv::Point_<int> >::~new_allocator() [115] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_M_get_Tp_allocator() [64] void std::__uninitialized_fill_n_a<std::pair<unsigned char, float>*, unsigned long, std::pair<unsigned char, float>, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, unsigned long, std::pair<unsigned char, float> const&, std::allocator<std::pair<unsigned char, float> >&)
 [142] __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::deallocate(std::pair<unsigned char, float>*, unsigned long) [154] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::_Vector_base() [5] std::exp(float)
 [143] __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::allocate(unsigned long, void const*) [155] std::_Vector_base<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~_Vector_base() [83] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [144] __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::new_allocator(__gnu_cxx::new_allocator<std::pair<unsigned char, float> > const&) [156] std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_allocate(unsigned long) [80] std::pow(float, int)
 [145] __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::new_allocator() [157] std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<unsigned char, float> > const&) [15] float* std::copy<float*, float*>(float*, float*, float*)
 [132] __gnu_cxx::new_allocator<std::pair<unsigned char, float> >::~new_allocator() [158] std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_impl::~_Vector_impl() [113] std::sqrt(float)
  [84] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [159] std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_deallocate(std::pair<unsigned char, float>*, unsigned long) [57] void std::swap<cv::Point_<int> >(cv::Point_<int>&, cv::Point_<int>&)
  [51] __gnu_cxx::new_allocator<float>::destroy(float*) [134] std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_M_get_Tp_allocator() [123] void std::_Destroy<cv::Point_<int>*>(cv::Point_<int>*, cv::Point_<int>*)
  [41] __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [160] std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::_Vector_base(unsigned long, std::allocator<std::pair<unsigned char, float> > const&) [124] void std::_Destroy<cv::Point_<int>*, cv::Point_<int> >(cv::Point_<int>*, cv::Point_<int>*, std::allocator<cv::Point_<int> >&)
  [22] __gnu_cxx::new_allocator<float>::construct(float*, float const&) [161] std::_Vector_base<std::pair<unsigned char, float>, std::allocator<std::pair<unsigned char, float> > >::~_Vector_base() [166] void std::_Destroy<std::pair<unsigned char, float>*>(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*)
 [103] __gnu_cxx::new_allocator<float>::new_allocator() [42] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [167] void std::_Destroy<std::pair<unsigned char, float>*, std::pair<unsigned char, float> >(std::pair<unsigned char, float>*, std::pair<unsigned char, float>*, std::allocator<std::pair<unsigned char, float> >&)
 [104] __gnu_cxx::new_allocator<float>::~new_allocator() [107] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [81] void std::_Destroy<float*>(float*, float*)
  [92] __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::__normal_iterator(cv::Point_<int>* const&) [108] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [82] void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
  [44] __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::operator++() [78] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [58] void std::iter_swap<__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >, __gnu_cxx::__normal_iterator<cv::Point_<int>*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >)
  [73] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [70] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [16] operator new(unsigned long, void*)
